Unnamed: 0,Title,id,rating,genres,Release year
3180,Leprechaun 2,18009,R,Comedy;Horror;Fantasy,1994
3181,Blue Jasmine,160588,PG-13,Drama,2013
3182,Money Shot: The Pornhub Story,1087040,R,Documentary,2023
3183,Bridge of Spies,296098,PG-13,Thriller;Drama,2015
3184,Hummingbird,136418,R,Action;Thriller,2013
3185,The Hidden,12476,R,Science Fiction;Thriller;Horror,1987
3186,Assassin Club,876969,R,Action;Adventure;Thriller,2023
3187,Eat Pray Love,38167,PG-13,Drama;Romance,2010
3188,Resident Evil: Apocalypse,1577,R,Horror;Action;Science Fiction,2004
3189,The Fountain,1381,PG-13,Drama;Adventure;Science Fiction;Romance,2006
3190,Star Trek V: The Final Frontier,172,PG,Science Fiction;Action;Adventure;Thriller,1989
3191,"10,000 BC",7840,PG-13,Adventure;Action;Drama;Fantasy,2008
3192,The Fountain,1381,PG-13,Drama;Adventure;Science Fiction;Romance,2006
3193,Star Trek V: The Final Frontier,172,PG,Science Fiction;Action;Adventure;Thriller,1989
3194,"10,000 BC",7840,PG-13,Adventure;Action;Drama;Fantasy,2008
3195,Office Space,1542,R,Comedy,1999
3196,Aquamarine,14191,PG,Fantasy;Romance;Family;Comedy,2006
3197,Mafia Mamma,809787,R,Comedy;Crime;Action,2023
3198,Kiss the Girls,9437,R,Thriller;Crime;Mystery;Drama,1997
3200,The Fourth Kind,22824,PG-13,Mystery;Science Fiction;Thriller,2009
3201,It Comes at Night,418078,R,Drama;Horror;Mystery,2017
3202,Step Up Revolution,85446,PG-13,Music;Drama;Romance,2012
3203,Arcadian,1051896,R,Science Fiction;Thriller;Horror,2024
3204,The Life of David Gale,11615,R,Drama;Thriller;Crime,2003
3205,Machete,23631,R,Action;Comedy;Thriller,2010
3206,Luther: The Fallen Sun,722149,R,Crime;Mystery;Thriller,2023
3208,The Perfect Storm,2133,PG-13,Action;Adventure;Drama;Thriller,2000
3209,Police Academy 4: Citizens on Patrol,10587,PG,Comedy;Crime,1987
3210,Big Game,230179,PG-13,Action;Adventure;Thriller,2015
3212,Reptile,866463,R,Crime,2023
3214,The Hurt Locker,12162,R,Drama;Thriller;War,2008
3215,What Happens in Vegas,9029,PG-13,Comedy;Romance,2008
3216,Mike and Dave Need Wedding Dates,316023,R,Comedy,2016
3218,Passenger 57,10538,R,Action;Adventure;Thriller,1992
3219,Tremors: A Cold Day in Hell,496704,PG-13,Action;Adventure;Science Fiction,2018
3220,Mirror Mirror,62764,PG,Adventure;Comedy;Family;Fantasy,2012
3221,The Return of the Texas Chainsaw Massacre,16780,R,Comedy;Horror,1995
3222,Last Knights,308504,R,Action;Adventure,2015
3223,Two Moon Junction,5241,R,Drama;Romance,1988
3224,Edtv,11374,PG-13,Comedy,1999
3225,Freaky,551804,R,Comedy;Horror;Thriller,2020
3226,Diary of a Wimpy Kid: The Long Haul,417830,PG,Comedy;Family,2017
3227,Four Rooms,5,R,Comedy,1995
3228,From Hell,768,R,Horror;Mystery;Thriller,2001
3229,Skyline,42684,PG-13,Science Fiction;Adventure;Action;Thriller,2010
3230,The Frighteners,10779,R,Horror;Comedy,1996
3232,Megamind: The Button of Doom,57718,PG,Animation;Action;Comedy;Family,2011
3233,Teen Wolf Too,15582,PG,Comedy;Fantasy;Family,1987
3234,Small Soldiers,11551,PG-13,Comedy;Adventure;Fantasy;Science Fiction;Action,1998
3235,Ri¢hie Ri¢h,11011,PG,Comedy;Family,1994
3236,Dragon: The Bruce Lee Story,10423,PG-13,Drama;History;Action,1993
3237,A Day to Die,864116,R,Action;Thriller;Crime;Drama,2022
3238,Goon,74387,R,Comedy;Drama,2012
3239,What a Girl Wants,10735,PG,Comedy;Romance;Drama;Family,2003
3240,Monster Trucks,262841,PG,Action;Comedy;Science Fiction,2016
3241,No Reservations,3638,PG,Comedy;Romance;Drama,2007
3242,Daylight,11228,PG-13,Action;Adventure;Thriller,1996
3243,Detective Knight: Independence,1035806,R,Action;Crime;Thriller,2023
3244,P.S. I Love You,6023,PG-13,Drama;Romance,2007
3246,Entrapment,1844,PG-13,Romance;Drama;Mystery,1999
3247,As Good as It Gets,2898,PG-13,Drama;Comedy;Romance,1997
3248,47 Meters Down,403119,PG-13,Thriller;Adventure;Horror,2017
3249,The Jackal,4824,R,Action;Thriller;Adventure;Crime,1997
3250,Free Willy,1634,PG,Family;Adventure;Drama,1993
3251,Free Willy,1634,PG,Family;Adventure;Drama,1993
3252,Nowhere to Run,10413,R,Action;Drama;Thriller;Romance,1993
3253,House at the End of the Street,82505,PG-13,Horror;Thriller,2012
3254,Look Who's Talking,9494,PG-13,Comedy;Romance,1989
3255,X-Men: The Mutant Watch,447399,PG,Documentary,2000
3256,Meet the Fockers,693,PG-13,Comedy;Romance,2004
3257,Upside-Down Magic,671583,G,Fantasy;Family;TV Movie,2020
3258,Mrs. Harris Goes to Paris,754609,PG,Drama;Comedy;History,2022
3259,Starsky & Hutch,9384,PG-13,Comedy;Crime,2004
3260,Starsky & Hutch,9384,PG-13,Comedy;Crime,2004
3261,The Boondock Saints,8374,R,Action;Thriller;Crime,1999
3262,Mary Queen of Scots,457136,R,Drama;History,2018
3263,Marie Antoinette,1887,PG-13,Drama;History,2006
3264,Run Rabbit Run,714669,R,Horror;Thriller,2023
3265,Vampires,9945,R,Action;Fantasy;Horror,1998
3266,"McFarland, USA",228203,PG,Drama;Family,2015
3267,This Is Where I Leave You,239678,R,Drama;Comedy,2014
3268,Frida,1360,R,Drama;Romance,2002
3269,The Rebound,24122,R,Romance;Comedy,2009
3270,"Extremely Wicked, Shockingly Evil and Vile",457799,R,Drama;Crime,2019
3271,Jacob's Ladder,2291,R,Drama;Mystery;Horror,1990
3272,The Village,6947,PG-13,Drama;Mystery;Thriller,2004
3273,Primeval,4283,R,Adventure;Horror;Action,2007
3274,Fire in the Sky,15613,PG-13,Science Fiction;Drama;Mystery,1993
3275,Regarding Henry,11364,PG-13,Romance;Drama,1991
3276,DuckTales: The Movie - Treasure of the Lost Lamp,10837,G,Adventure;Animation;Family;Comedy;Fantasy,1990
3277,Halloween 4: The Return of Michael Myers,11357,R,Horror;Thriller,1988
3278,The Week Of,465109,PG-13,Comedy,2018
3279,Spell,621151,R,Thriller;Horror;Fantasy,2020
3280,Just Friends,10033,PG-13,Comedy;Romance,2005
3282,Kung Fu Panda Holiday,50393,G,Animation;Family;TV Movie;Comedy;Fantasy,2010
3283,Forgetting Sarah Marshall,9870,R,Comedy;Romance;Drama,2008
3284,The King's Daughter,245842,PG,Fantasy;Adventure;Family,2022
3286,After Porn Ends,109520,R,Documentary,2012
3287,She's Out of My League,34016,R,Romance;Comedy,2010
3289,The Adjustment Bureau,38050,PG-13,Science Fiction;Thriller;Romance,2011
3290,Miller's Crossing,379,R,Drama;Thriller;Crime,1990
3291,Skiptrace,270774,PG-13,Action;Comedy;Thriller;Mystery,2016
3292,Basic Instinct 2,3093,R,Crime;Mystery;Thriller,2006
3294,S.W.A.T.: Under Siege,461053,R,Action;Crime;Thriller,2017
3295,The Requin,803114,R,Horror;Mystery;Thriller,2022
3296,Titan A.E.,7450,PG,Animation;Action;Science Fiction;Family;Adventure,2000
3297,Atlantis: Milo's Return,8965,G,Fantasy;Animation;Science Fiction;Family;Action,2003
3298,Walking Tall,11358,PG-13,Adventure;Drama;Action;Thriller,2004
3299,The Art of Getting By,64678,PG-13,Drama;Romance,2011
3300,The Aftermath,433502,R,War;Drama;Romance,2019
3301,Alone,509635,R,Thriller;Horror,2020
3302,Harley Davidson and the Marlboro Man,2453,R,Action;Thriller,1991
3303,Just Mercy,522212,PG-13,Drama;Crime;History,2019
3304,Star Trek: Generations,193,PG,Science Fiction;Action;Adventure;Thriller,1994
3305,MaXXXine,1023922,R,Crime;Horror;Thriller,2024
3306,Black Water,454615,R,Action;Thriller,2018
3307,Balto,21032,G,Family;Animation;Adventure,1995
3308,Nothing to Lose,11676,R,Comedy;Crime,1997
3309,The Nutty Professor,9327,PG-13,Fantasy;Comedy;Romance;Science Fiction,1996
3310,The Last Stand,76640,R,Action;Crime;Thriller,2013
3311,Nothing to Lose,11676,R,Comedy;Crime,1997
3312,The Nutty Professor,9327,PG-13,Fantasy;Comedy;Romance;Science Fiction,1996
3313,The Last Stand,76640,R,Action;Crime;Thriller,2013
3314,Tucker: The Man and His Dream,28176,PG,Drama,1988
3315,Look Who's Talking Too,9356,PG-13,Romance;Comedy,1990
3318,The Witches of Eastwick,6069,R,Comedy;Fantasy,1987
3319,Cyborg,10134,R,Science Fiction;Action;Thriller;Adventure,1989
3320,Hellraiser III: Hell on Earth,11569,R,Horror;Thriller,1992
3321,Johnny English Strikes Again,463272,PG,Action;Adventure;Comedy,2018
3322,Problem Child,11077,PG,Comedy;Family,1990
3324,The Starling Girl,1001500,R,Drama,2023
3325,The Protégé,645788,R,Action;Thriller,2021
3326,The Secret Garden,11236,G,Drama;Family;Fantasy,1993
3327,Mute,401371,R,Science Fiction;Mystery;Thriller,2018
3328,Pale Rider,8879,R,Western;Drama,1985
3330,Johnny English,9486,PG,Adventure;Action;Comedy,2003
3331,Playing It Cool,277547,R,Comedy;Romance,2014
3333,Project Power,605116,R,Action;Crime;Science Fiction,2020
3334,My Spy,592834,PG-13,Family;Action;Comedy,2020
3335,Sniper: Rogue Mission,997120,R,Action;Thriller;Mystery,2022
3336,Hex,988233,R,Action;Horror;Thriller,2022
3337,Life of the Party,399796,PG-13,Comedy,2018
3338,Poison Ivy,9264,R,Thriller;Drama,1992
3339,Skylines,560144,R,Science Fiction;Action,2020
3340,Poison Ivy,9264,R,Thriller;Drama,1992
3341,Skylines,560144,R,Science Fiction;Action,2020
3342,Bride Wars,10521,PG,Comedy;Romance,2009
3343,Z-O-M-B-I-E-S 2,599521,G,Fantasy;Romance;TV Movie,2020
3344,The 15:17 to Paris,453201,PG-13,Drama;Thriller,2018
3346,The Karate Kid Part III,10495,PG,Action;Family;Drama;Adventure,1989
3347,Pumpkinhead,26515,R,Fantasy;Horror,1988
3349,Sound of Metal,502033,R,Drama;Music,2020
3350,Showdown in Little Tokyo,13154,R,Action;Comedy;Crime,1991
3351,From Dusk Till Dawn 2: Texas Blood Money,12095,R,Crime;Action;Horror;Thriller,1999
3352,Species: The Awakening,15212,R,Horror;Science Fiction;Thriller,2007
3354,Enemy,181886,R,Thriller;Mystery,2014
3355,The Marsh King's Daughter,798362,R,Thriller;Crime;Drama;Mystery,2023
3356,The Last Exorcism,38358,PG-13,Horror;Thriller;Mystery,2010
3358,Letters from Iwo Jima,1251,R,Action;Drama;War,2006
3359,The Prince,241254,R,Thriller;Action,2014
3360,Miss Congeniality 2: Armed and Fabulous,10040,PG-13,Action;Comedy,2005
3361,The Name of the Rose,192,R,Drama;Thriller;Mystery,1986
3362,Good Burger,14817,PG,Family;Comedy,1997
3363,American Symphony,1171816,PG-13,Documentary;Music,2023
3364,V/H/S,84348,R,Thriller;Horror,2012
3365,Phineas and Ferb The Movie: Across the 2nd Dimension,71689,G,Animation;Comedy;Family;TV Movie;Science Fiction;Adventure;Action,2011
3366,Barbie: The Pearl Princess,255718,G,Family;Animation,2014
3367,Tarzan II,15657,G,Adventure;Animation;Family,2005
3368,The Banker,627725,PG-13,Drama,2020
3369,Fire with Fire,139567,R,Action;Crime;Drama;Thriller,2012
3370,This Is Me…Now,1217343,PG-13,Drama;Music,2024
3371,Rat Race,9896,PG-13,Adventure;Comedy,2001
3372,Wonder Woman: Bloodlines,537055,PG-13,Science Fiction;Animation,2019
3373,Volcano,10357,PG-13,Science Fiction;Action;Drama;Thriller,1997
3374,Criminal,302156,R,Action;Crime;Science Fiction,2016
3375,Bambi II,13205,G,Animation;Drama;Family,2006
3376,Extract,12569,R,Comedy,2009
3377,The Physician,169881,R,Adventure;Drama;History,2013
3378,End of Days,9946,R,Action;Horror;Fantasy,1999
3379,Priest,38321,PG-13,Action;Fantasy;Horror;Thriller,2011
3380,The Physician,169881,R,Adventure;Drama;History,2013
3381,End of Days,9946,R,Action;Horror;Fantasy,1999
3382,Priest,38321,PG-13,Action;Fantasy;Horror;Thriller,2011
3384,The Babysitter: Killer Queen,623491,R,Comedy;Horror,2020
3385,Free Fire,334521,R,Action;Crime;Mystery,2017
3386,The Secret of Moonacre,18032,PG,Adventure;Fantasy;Romance,2009
3387,Gunpowder Milkshake,574060,R,Action;Crime;Thriller,2021
3389,The Replacements,10393,PG-13,Comedy,2000
3390,Countdown,599975,PG-13,Horror;Thriller,2019
3391,Yu-Gi-Oh! The Movie,11052,PG,Animation;Fantasy;Action;Science Fiction,2004
3392,Into the Storm,216282,PG-13,Action;Thriller,2014
3393,Hard Candy,2652,R,Drama;Thriller,2005
3394,The Death of Stalin,402897,R,Comedy;Drama;History,2017
3395,Sheroes,1130818,R,Action;Comedy;Crime;Adventure,2023
3396,Premium Rush,49526,PG-13,Crime;Action;Thriller,2012
3397,Zola,539565,R,Comedy;Crime,2020
3398,Concussion,321741,PG-13,Drama,2015
3399,Locke,210479,R,Drama;Thriller,2014
3400,"Batman: The Dark Knight Returns, Part 1",123025,PG-13,Science Fiction;Action;Animation;Mystery,2012
3401,The Hurricane Heist,430040,PG-13,Action;Crime;Thriller,2018
3402,Camp X-Ray,244506,R,Drama,2014
3403,Cinderella Man,921,PG-13,Romance;Drama;History,2005
3404,Shaun the Sheep Movie,263109,PG,Family;Animation;Comedy;Adventure,2015
3405,Beastly,38117,PG-13,Drama;Fantasy;Romance,2011
3407,The English Patient,409,R,Drama;Romance;War,1996
3408,Maid in Manhattan,7303,PG-13,Comedy;Drama;Romance,2002
3409,Stuber,513045,R,Action;Comedy,2019
3410,Stitch! The Movie,15567,G,Comedy;Adventure;Family;Animation,2003
3411,Autómata,262543,R,Thriller;Science Fiction,2014
3412,Meet Dave,11260,PG,Comedy;Science Fiction;Adventure;Family,2008
3414,The Unforgivable,645886,R,Drama;Crime,2021
3415,On Deadly Ground,9624,R,Action,1994
3416,Snatched,373569,R,Action;Comedy,2017
3417,An Extremely Goofy Movie,15653,G,Animation;Family;Comedy,2000
3418,Inside Man: Most Wanted,619278,R,Action;Crime;Thriller,2019
3419,Spiderhead,615469,R,Science Fiction;Thriller,2022
3420,The Last Boy Scout,9319,R,Action;Thriller,1991
3421,Hellbound: Hellraiser II,9064,R,Horror;Thriller;Fantasy,1988
3422,Legend of the BoneKnapper Dragon,47626,PG,Animation;Fantasy;Family;Adventure;Comedy;TV Movie,2010
3424,Entourage,188222,R,Comedy;Drama,2015
3425,Sniper: Reloaded,58767,R,War;Action;Thriller;Drama,2011
3426,Close,460321,R,Action;Adventure;Thriller,2019
3428,Lovelace,77805,R,Drama,2013
3429,eXistenZ,1946,R,Action;Thriller;Science Fiction,1999
3430,Wild Wild West,8487,PG-13,Action;Adventure;Comedy;Science Fiction;Western,1999
3431,The Quick and the Dead,12106,R,Western;Action,1995
3432,In the Line of Fire,9386,R,Action;Drama;Thriller;Crime;Mystery,1993
3433,Pain Hustlers,862968,R,Drama,2023
3434,Beautiful Creatures,109491,PG-13,Fantasy;Drama;Romance,2013
3435,Dual,698128,R,Science Fiction;Comedy;Drama,2022
3436,Picture Perfect,9413,PG-13,Romance;Comedy;Drama,1997
3437,Batman: Under the Red Hood,40662,PG-13,Science Fiction;Crime;Action;Animation;Mystery,2010
3439,Love Again,758336,PG-13,Romance;Drama;Comedy,2023
3444,The Next Karate Kid,11231,PG,Action;Drama;Family;Adventure,1994
3445,Land of the Lost,18162,PG-13,Adventure;Comedy;Science Fiction,2009
3446,A Nightmare on Elm Street 4: The Dream Master,10131,R,Horror;Thriller,1988
3447,Practical Magic,6435,PG-13,Romance;Comedy;Fantasy,1998
3449,Dragonheart: Vengeance,666750,PG-13,Fantasy;Action;Adventure,2020
3450,Bad Moms,376659,R,Comedy,2016
3451,Deep Blue Sea 3,703745,R,Action;Horror;Science Fiction,2020
3452,Monster High: Why Do Ghouls Fall in Love?,167313,PG,Fantasy;Animation,2012
3453,Sniper,9545,R,Action;Drama;Thriller,1993
3454,New Year's Eve,62838,PG-13,Comedy;Romance,2011
3455,Hotel for Dogs,15189,PG,Comedy;Family,2009
3456,Descendants: The Royal Wedding,805411,G,Animation;Family;Comedy;Drama,2021
3457,The Prodigy,532671,R,Horror;Thriller,2019
3458,The Good Nurse,541134,R,Drama;Crime;Mystery,2022
3459,Fortress: Sniper's Eye,883502,R,Action;Thriller;Crime,2022
3460,The Last King of Scotland,1523,R,Drama,2006
3461,Contraband,77866,R,Thriller;Action;Drama;Crime,2012
3462,Hackers,10428,PG-13,Action;Crime;Thriller;Drama,1995
3463,Street Kings,1266,R,Action;Crime;Drama;Thriller,2008
3464,Street Kings,1266,R,Action;Crime;Drama;Thriller,2008
3465,The Manchurian Candidate,14462,R,Drama;Thriller;Mystery,2004
3466,Pan,266647,PG,Fantasy;Adventure;Family;Action,2015
3467,Deathstroke: Knights & Dragons - The Movie,703771,R,Animation;Action;Adventure;Science Fiction,2020
3468,Arthur 3: la guerre des deux mondes,42949,G,Animation;Adventure;Fantasy;Family,2010
3469,Swordfish,9705,R,Action;Crime;Thriller,2001
3470,Tracers,290764,PG-13,Action,2015
3471,The Golden Child,10136,PG-13,Action;Adventure;Comedy,1986
3472,Valiant,14175,G,Family;Animation;Adventure;Comedy;War,2005
3473,Firestarter,532710,R,Science Fiction;Thriller;Horror,2022
3474,Snowden,302401,R,Drama;History;Crime;Thriller,2016
3475,Mr. Harrigan's Phone,723419,PG-13,Drama;Thriller;Horror;Mystery,2022
3476,Critters,3980,PG-13,Comedy;Horror;Science Fiction,1986
3477,Igor,14248,PG,Animation;Comedy;Family;Fantasy;Horror,2008
3478,The Swan Princess,22586,G,Family;Animation;Fantasy;Adventure;Comedy,1994
3479,Rescue Dawn,9952,PG-13,Adventure;Drama;War,2006
3480,The Land Before Time II: The Great Valley Adventure,15997,G,Animation;Adventure;Family,1994
3481,Shaft,479,R,Action;Adventure;Crime;Thriller,2000
3482,Bulletproof Monk,11817,PG-13,Action;Comedy;Fantasy,2003
3483,The Electrical Life of Louis Wain,617762,PG-13,Drama;History;Comedy,2021
3484,Fried Green Tomatoes,1633,PG-13,Drama;Comedy,1991
3485,Justice League vs. Teen Titans,379291,PG-13,Science Fiction;Action;Animation;Adventure;Comedy,2016
3486,Case 39,28355,R,Horror;Mystery;Thriller,2009
3487,Licorice Pizza,718032,R,Drama;Comedy;Romance,2021
3488,Paranoia,115348,PG-13,Drama;Thriller,2013
3489,Erin Brockovich,462,R,Drama,2000
3490,Tucker and Dale vs. Evil,46838,R,Comedy;Horror,2010
3491,Marked for Death,10173,R,Action;Crime,1990
3492,My Little Pony: A New Generation,597316,PG,Animation;Family;Fantasy;Comedy;Adventure,2021
3493,The Lucky One,77877,PG-13,Drama;Romance,2012
3494,Taylor Swift: Reputation Stadium Tour,568332,PG,Music,2018
3495,Star Trek: Nemesis,201,PG-13,Science Fiction;Action;Adventure;Thriller,2002
3496,The Royal Tenenbaums,9428,R,Comedy;Drama,2001
3497,A Fish Called Wanda,623,R,Comedy;Crime,1988
3498,Surf's Up 2: WaveMania,411840,PG,Animation;Family;Comedy,2017
3499,Babylon 5: The Road Home,1121575,PG-13,Animation;Science Fiction;Action;Adventure,2023
3500,No Sudden Move,649409,R,Crime;Drama;Mystery,2021
3501,Pirates of the Caribbean: Tales of the Code: Wedlocked,230652,PG-13,Adventure;Action;Fantasy,2011
3502,100% Wolf,520946,PG,Animation;Family;Fantasy,2020
3503,Bullet to the Head,70074,R,Action;Crime;Thriller,2012
3505,Bullet to the Head,70074,R,Action;Crime;Thriller,2012
3507,The Beach,1907,R,Drama;Adventure;Romance;Thriller,2000
3508,Shut In,629015,R,Thriller;Horror;Drama,2022
3509,Lost in Space,2157,PG-13,Science Fiction;Adventure,1998
3510,7 Days in Entebbe,433627,PG-13,Thriller;Drama;Crime,2018
3511,Sabotage,144336,R,Action;Drama;Thriller;Crime,2014
3512,Samson,474392,PG-13,Action;Drama;Adventure,2018
3513,The Medallion,10610,PG-13,Thriller;Fantasy;Action;Comedy,2003
3514,102 Dalmatians,10481,G,Family;Comedy,2000
3515,Talladega Nights: The Ballad of Ricky Bobby,9718,PG-13,Comedy,2006
3516,13 Minutes,787723,PG-13,Action;Drama;Thriller,2021
3517,Vanquish,804435,R,Action;Adventure;Thriller,2021
3518,Can't Buy Me Love,12919,PG-13,Drama;Comedy;Romance,1987
3519,Brahms: The Boy II,555974,PG-13,Horror;Mystery;Thriller,2020
3520,Ghost Dog: The Way of the Samurai,4816,R,Crime;Drama,1999
3521,The Tale of Despereaux,10199,G,Adventure;Animation;Family,2008
3522,Beyond the Reach,284289,R,Thriller,2014
3523,Runaway Jury,11329,PG-13,Drama;Thriller,2003
3524,Bowfinger,11353,PG-13,Comedy,1999
3525,"Snoopy Presents: To Mom (and Dad), With Love",949581,G,Animation,2022
3526,Open Season 2,13690,PG,Adventure;Animation;Comedy;Family,2008
3527,I Still Know What You Did Last Summer,3600,R,Horror;Mystery;Thriller,1998
3528,Women Talking,777245,PG-13,Drama,2022
3529,La Bamba,16620,PG-13,Drama;Music,1987
3530,Deep Rising,9457,R,Adventure;Action;Horror;Science Fiction,1998
3531,Boiler Room,14181,R,Crime;Drama;Thriller,2000
3532,Hamburger Hill,10652,R,War;Action;Drama,1987
3533,Midnight Special,245703,PG-13,Adventure;Drama;Science Fiction,2016
3534,On Fire,900409,PG-13,Drama;Thriller;Action;Adventure,2023
3535,Changing Lanes,1537,R,Thriller;Action;Drama,2002
3536,Love Is in the Air,1167725,PG-13,Romance;Comedy,2023
3537,Senior Year,800937,R,Comedy,2022
3538,The Devil All the Time,499932,R,Crime;Drama;Thriller,2020
3539,The Stepford Wives,9890,PG-13,Comedy;Science Fiction;Horror,2004
3540,Never Back Down: Revolt,763025,R,Action,2021
3541,The Poison Rose,529983,R,Thriller;Crime,2019
3542,P2,13474,R,Horror;Thriller,2007
3543,Trick or Treat Scooby-Doo!,1015724,G,Adventure;Mystery;Comedy;Animation;Family,2022
3544,Love Don't Co$t a Thing,21542,PG-13,Comedy;Drama;Family;Romance,2003
3545,Pocahontas II: Journey to a New World,13761,G,Family;Adventure;Animation;Romance,1998
3546,London Fields,220882,R,Crime;Thriller,2018
3547,Wildling,362826,R,Horror;Fantasy;Thriller;Drama,2018
3548,Moana,277834,PG,Adventure;Comedy;Family;Animation,2016
3551,Lost Highway,638,R,Drama;Thriller;Mystery,1997
3552,T2 Trainspotting,180863,R,Drama;Comedy,2017
3553,Raising Arizona,378,PG-13,Comedy;Crime,1987
3554,Milf,47407,R,Comedy,2010
3555,Up in the Air,22947,R,Drama;Romance,2009
3556,The Tutor,995012,R,Mystery;Thriller;Action,2023
3557,Shottas,13830,R,Action;Adventure;Crime;Drama,2002
3558,Secret Obsession,612152,PG-13,Drama;Thriller,2019
3559,Charm City Kings,552532,R,Drama,2020
3560,Secret Obsession,612152,PG-13,Drama;Thriller,2019
3561,Charm City Kings,552532,R,Drama,2020
3562,A Ghost Story,428449,R,Drama;Fantasy,2017
3563,Eraser,9268,R,Action;Drama;Mystery;Thriller,1996
3564,The Social Dilemma,656690,PG-13,Documentary;Drama,2020
3565,The Whole Nine Yards,2069,R,Comedy;Crime,2000
3566,The Doorman,737568,R,Action;Thriller,2020
3567,Thunder Force,615678,PG-13,Action;Adventure;Comedy;Science Fiction,2021
3568,This Is 40,89492,R,Comedy,2012
3569,Non-Stop,225574,PG-13,Action;Thriller;Mystery,2014
3570,Scooby-Doo! Camp Scare,45752,PG,Animation;Comedy;Family;Mystery,2010
3571,Mirrors,13515,R,Horror;Mystery,2008
3572,Lifeforce,11954,R,Science Fiction;Horror;Thriller,1985
3573,Wolf Hound,542196,R,War;Action,2022
3574,The X Files,846,PG-13,Mystery;Science Fiction;Thriller,1998
3575,West Side Story,511809,PG-13,Drama;Romance;Crime,2021
3576,Dark Crimes,340674,R,Drama;Thriller,2016
3577,Chef,212778,R,Comedy,2014
3578,D.E.B.S.,540,PG-13,Action;Comedy;Romance,2005
3581,The Assassination of Jesse James by the Coward Robert Ford,4512,R,Action;Drama;Western,2007
3582,The Tragedy of Macbeth,591538,R,Drama;War,2021
3583,Scooby-Doo! in Where's My Mummy?,20558,G,Mystery;Animation;Family;Adventure;Comedy;Fantasy,2005
3584,Stone Cold,31046,R,Crime;Drama;Thriller;TV Movie,2005
3585,Jackass Forever,656663,R,Comedy;Documentary,2022
3586,The Black Book,1172009,R,Mystery;Thriller;Action,2023
3587,Buried,26388,R,Drama;Thriller;Mystery,2010
3588,Tenacious D in The Pick of Destiny,2179,R,Comedy;Music,2006
3589,The Secret Kingdom,893345,PG,Family;Fantasy;Adventure,2023
3590,Planet 51,16866,PG,Animation;Family;Comedy;Science Fiction;Adventure,2009
3591,Birth,10740,R,Drama;Mystery,2004
3592,The Gift,328425,R,Thriller;Mystery;Drama,2015
3593,The Turning,492611,PG-13,Horror;Thriller,2020
3594,Wedding Daze,7839,R,Comedy;Romance,2006
3595,Homeward Bound: The Incredible Journey,6878,G,Adventure;Comedy;Family,1993
3596,Paranormal Activity 3,72571,R,Horror;Mystery,2011
3597,They Cloned Tyrone,736769,R,Comedy;Science Fiction;Mystery,2023
3598,A Million Miles Away,1002185,PG,Drama;History,2023
3599,Daybreakers,19901,R,Action;Fantasy;Science Fiction,2010
3601,The In Between,818750,PG-13,Romance;Science Fiction;Drama,2022
3602,Killers,37821,PG-13,Action;Comedy;Thriller;Romance,2010
3603,The In Between,818750,PG-13,Romance;Science Fiction;Drama,2022
3604,Killers,37821,PG-13,Action;Comedy;Thriller;Romance,2010
3606,Greta,471506,R,Mystery;Thriller,2019
3607,Flubber,9574,PG,Comedy;Family;Science Fiction,1997
3608,Gulliver's Travels,38745,PG,Family;Comedy;Adventure;Fantasy,2010
3609,Mortal Kombat Legends: Snow Blind,1007401,R,Animation;Action;Fantasy,2022
3610,Ambush,1074034,R,War;Action;Thriller,2023
3611,Hearts in Atlantis,11313,PG-13,Drama,2001
3612,Last Looks,557946,R,Action;Crime;Thriller,2022
3613,A Goofy Movie,15789,G,Romance;Animation;Family;Comedy;Adventure,1995
3614,Diary of a Wimpy Kid,774741,PG,Animation;Comedy;Family,2021
3615,Urban Legends: Final Cut,12212,R,Horror;Mystery;Thriller,2000
3616,The Caine Mutiny Court-Martial,1018332,PG-13,Drama;War,2023
3617,Supercell,842945,PG-13,Action;Drama,2023
3618,Wish Upon,440597,PG-13,Horror;Thriller;Fantasy,2017
3621,The Last Song,35690,PG,Drama;Family;Romance,2010
3622,Metal Lords,739993,R,Comedy;Drama;Music,2022
3623,Tekken,42194,R,Crime;Drama;Action;Thriller;Science Fiction,2010
3624,Look Both Ways,805327,PG-13,Romance;Drama;Comedy,2022
3625,The Covenant,9954,PG-13,Fantasy;Horror;Adventure;Action,2006
3626,Killer Elite,49021,R,Action;Adventure;Thriller,2011
3627,The Blob,9599,R,Horror;Science Fiction,1988
3629,Zoolander,9398,PG-13,Comedy,2001
3630,Bill & Ted's Excellent Adventure,1648,PG,Adventure;Comedy;Science Fiction,1989
3631,Broken City,98357,R,Thriller;Crime;Drama,2013
3632,Accepted,9788,PG-13,Comedy,2006
3633,Groot's First Steps,1010818,PG,Animation;Family;Comedy;Science Fiction,2022
3634,Sideways,9675,R,Comedy;Drama;Romance,2004
3635,A Night at the Roxbury,9429,PG-13,Comedy;Romance;Music,1998
3637,Blast from the Past,11622,PG-13,Drama;Romance;Comedy,1999
3638,¡Three Amigos!,8388,PG,Comedy;Western;Drama,1986
3639,Ice Age: The Great Egg-Scapade,387893,PG,Adventure;Animation;Comedy;Family;TV Movie,2016
3640,The Rainmaker,11975,PG-13,Drama;Crime;Thriller,1997
3641,¡Three Amigos!,8388,PG,Comedy;Western;Drama,1986
